# Grid_Size dx log(dx) L1_Error log(L1_Error)
10	1.000000e-001	-2.302585e+000	1.249732e-003	-6.684826e+000
20	5.000000e-002	-2.995732e+000	3.204058e-004	-8.045922e+000
40	2.500000e-002	-3.688879e+000	8.069871e-005	-9.424788e+000
80	1.250000e-002	-4.382027e+000	2.020750e-005	-1.080946e+001
