# Grid_Size dx log(dx) L1_Error log(L1_Error)
11	1.000000e-001	-2.302585e+000	8.914928e-004	-7.022613e+000
21	5.000000e-002	-2.995732e+000	2.503307e-004	-8.292728e+000
41	2.500000e-002	-3.688879e+000	6.586629e-005	-9.627884e+000
81	1.250000e-002	-4.382027e+000	1.610490e-005	-1.103639e+001
