# Grid_Size dx log(dx) L1_Error log(L1_Error)
11	1.000000e-001	-2.302585e+000	1.910681e-004	-8.562881e+000
21	5.000000e-002	-2.995732e+000	1.513161e-005	-1.109872e+001
41	2.500000e-002	-3.688879e+000	1.049105e-006	-1.376757e+001
81	1.250000e-002	-4.382027e+000	5.558202e-008	-1.670541e+001
